show_id,season_ids,platform,account_handle,account_url,authority_class,authority_status,evidence_video_count,official_evidence_video_count,evidence_strength,evidence_receipt_count,source_channel_ids,first_observed_at,last_observed_at,evidence_video_urls
SONG,SONG_2019|SONG_2020|SONG_2021|SONG_2022|SONG_2023|SONG_2024|SONG_2025,facebook,viechannelhtv2,https://www.facebook.com/viechannelhtv2,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,99,84,HIGH,7,UC-o847cPVtL4lBRCPdwweTg|UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCDV0U41nnwOZyKMW4e7oExQ|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T14:53:42.428185+07:00,2026-08-12T18:23:56.691362+07:00,https://www.youtube.com/watch?v=0bgab4JXLlc&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=21|https://www.youtube.com/watch?v=1uiUMbz83Yw&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=1|https://www.youtube.com/watch?v=203Jk7yohFY&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=26|https://www.youtube.com/watch?v=34h1TllevkM&list=PLxKLMN7WdG5BIwNQgqYSWciQhg-Jtj8yQ&index=6|https://www.youtube.com/watch?v=3t-kWAMJ0I4&list=PLxKLMN7WdG5Ddu4T4qbzgUbixCkeS_A5y&index=25|https://www.youtube.com/watch?v=45zm3CqZ7YQ&list=PLxKLMN7WdG5Ddu4T4qbzgUbixCkeS_A5y&index=26|https://www.youtube.com/watch?v=5VQRR7om3tE&list=PLxKLMN7WdG5BIwNQgqYSWciQhg-Jtj8yQ&index=7|https://www.youtube.com/watch?v=7Sp27Mo2w7o&list=PLxKLMN7WdG5Ddu4T4qbzgUbixCkeS_A5y&index=23|https://www.youtube.com/watch?v=8XkJeolgyP0|https://www.youtube.com/watch?v=8dq9UvBLE0A&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=25
SONG,SONG_2019|SONG_2026,facebook,viechannelofficial,https://www.facebook.com/viechannelofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,28,28,HIGH,2,UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T14:59:29.543287+07:00,2026-08-12T18:22:14.681851+07:00,https://www.youtube.com/watch?v=-0iAxwza3ss&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=16|https://www.youtube.com/watch?v=74_exZCoH80&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=15|https://www.youtube.com/watch?v=GN3LjHNv6XE&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=26|https://www.youtube.com/watch?v=HHW1YjI6RsY&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=22|https://www.youtube.com/watch?v=JBRTpXBh4m4&list=RDJBRTpXBh4m4&start_radio=1|https://www.youtube.com/watch?v=Kq5whFYsz5M&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=18|https://www.youtube.com/watch?v=KtzDreosgBg&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=17|https://www.youtube.com/watch?v=KziI6WmjmeA&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=7|https://www.youtube.com/watch?v=NFbzMPBaD2o&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=5|https://www.youtube.com/watch?v=Q6dUvfG9al4&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=28
SONG,SONG_2019|SONG_2021|SONG_2022|SONG_2023,facebook,viegiaitri,https://www.facebook.com/viegiaitri,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,13,13,HIGH,4,UC2Lgi2uPsOcCVF3imz7l2mg,2026-08-12T14:55:57.664214+07:00,2026-08-12T18:23:56.691362+07:00,https://www.youtube.com/watch?v=-ZeKb6-Q0WA|https://www.youtube.com/watch?v=7S7PHMgu0Kk&list=RD7S7PHMgu0Kk&start_radio=1|https://www.youtube.com/watch?v=KMHbZxk-B1s|https://www.youtube.com/watch?v=LyVQuIBDsaY|https://www.youtube.com/watch?v=MrahF2FL684|https://www.youtube.com/watch?v=O3gwIWZ0i3U&list=RDO3gwIWZ0i3U&start_radio=1|https://www.youtube.com/watch?v=YJiyJuTUxzg|https://www.youtube.com/watch?v=hmZlR83osvI&list=PLxKLMN7WdG5Ddu4T4qbzgUbixCkeS_A5y&index=2|https://www.youtube.com/watch?v=jL8MOL-ULWY&list=RDjL8MOL-ULWY&start_radio=1|https://www.youtube.com/watch?v=nfrHqKsZnZQ
SONG,SONG_2019|SONG_2021|SONG_2024,facebook,vietalents,https://www.facebook.com/vietalents,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,3,0,LOW,3,UCBVSuk_f8ZCPIQ_KwXEGWFw,2026-08-12T14:57:29.878685+07:00,2026-08-12T18:23:18.852335+07:00,https://www.youtube.com/watch?v=8O3pWOKQHu0&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=7|https://www.youtube.com/watch?v=C5Q6uNWWx9s&list=RDC5Q6uNWWx9s&start_radio=1|https://www.youtube.com/watch?v=j_iaMkWq5WU&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=6
SONG,SONG_2019,facebook,vinhlongtv,https://www.facebook.com/vinhlongtv,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,2,0,LOW,1,UC1q0gjs1QXa7_vz7Z34IwYQ,2026-08-12T18:22:14.681851+07:00,2026-08-12T18:22:14.681851+07:00,https://www.youtube.com/watch?v=3AqTm7mt79A|https://www.youtube.com/watch?v=wAcGtv4OSEg&list=RDwAcGtv4OSEg&start_radio=1
SONG,SONG_2019,instagram,galanhacviet,https://www.instagram.com/galanhacviet,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC8MC0KhiRcvBsMkcjmDf4mg,2026-08-12T18:22:14.681851+07:00,2026-08-12T18:22:14.681851+07:00,https://www.youtube.com/watch?v=UOrjqcEfxQ0&list=RDUOrjqcEfxQ0&start_radio=1
SONG,SONG_2019|SONG_2020|SONG_2021|SONG_2022|SONG_2023|SONG_2024|SONG_2025|SONG_2026,instagram,viechannelhtv2,https://www.instagram.com/viechannelhtv2,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,127,112,HIGH,8,UC-o847cPVtL4lBRCPdwweTg|UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCDV0U41nnwOZyKMW4e7oExQ|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T14:53:42.428185+07:00,2026-08-12T18:23:56.691362+07:00,https://www.youtube.com/watch?v=-0iAxwza3ss&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=16|https://www.youtube.com/watch?v=0bgab4JXLlc&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=21|https://www.youtube.com/watch?v=1uiUMbz83Yw&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=1|https://www.youtube.com/watch?v=203Jk7yohFY&list=PLxKLMN7WdG5DgQQKKUMdu2_ZOgfoSMPT7&index=26|https://www.youtube.com/watch?v=34h1TllevkM&list=PLxKLMN7WdG5BIwNQgqYSWciQhg-Jtj8yQ&index=6|https://www.youtube.com/watch?v=3t-kWAMJ0I4&list=PLxKLMN7WdG5Ddu4T4qbzgUbixCkeS_A5y&index=25|https://www.youtube.com/watch?v=45zm3CqZ7YQ&list=PLxKLMN7WdG5Ddu4T4qbzgUbixCkeS_A5y&index=26|https://www.youtube.com/watch?v=5VQRR7om3tE&list=PLxKLMN7WdG5BIwNQgqYSWciQhg-Jtj8yQ&index=7|https://www.youtube.com/watch?v=74_exZCoH80&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=15|https://www.youtube.com/watch?v=7Sp27Mo2w7o&list=PLxKLMN7WdG5Ddu4T4qbzgUbixCkeS_A5y&index=23
SONG,SONG_2019,tiktok,galanhacviet,https://www.tiktok.com/@galanhacviet,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UC8MC0KhiRcvBsMkcjmDf4mg,2026-08-12T18:22:14.681851+07:00,2026-08-12T18:22:14.681851+07:00,https://www.youtube.com/watch?v=UOrjqcEfxQ0&list=RDUOrjqcEfxQ0&start_radio=1
SONG,SONG_2019|SONG_2026,tiktok,viechannel.show,https://www.tiktok.com/@viechannel.show,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,28,28,HIGH,2,UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T14:59:29.543287+07:00,2026-08-12T18:22:14.681851+07:00,https://www.youtube.com/watch?v=-0iAxwza3ss&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=16|https://www.youtube.com/watch?v=74_exZCoH80&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=15|https://www.youtube.com/watch?v=GN3LjHNv6XE&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=26|https://www.youtube.com/watch?v=HHW1YjI6RsY&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=22|https://www.youtube.com/watch?v=JBRTpXBh4m4&list=RDJBRTpXBh4m4&start_radio=1|https://www.youtube.com/watch?v=Kq5whFYsz5M&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=18|https://www.youtube.com/watch?v=KtzDreosgBg&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=17|https://www.youtube.com/watch?v=KziI6WmjmeA&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=7|https://www.youtube.com/watch?v=NFbzMPBaD2o&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=5|https://www.youtube.com/watch?v=Q6dUvfG9al4&list=PLxKLMN7WdG5CjEObleDT2wm09IizUC5I6&index=28
TBTN,TBTN_2025,facebook,tanbinhtoannang,https://www.facebook.com/tanbinhtoannang,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,16,16,HIGH,1,UC_np0YZuvNMIJceE6jHeggQ|UCecta98cdYVFV6L_lfH__IA,2026-08-12T14:00:05.693993+07:00,2026-08-12T14:00:05.693993+07:00,https://www.youtube.com/watch?v=0Q1dO9JZxOc&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=9|https://www.youtube.com/watch?v=1ezn2QIqO40&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=7|https://www.youtube.com/watch?v=3KyIPaoEv1Y&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=11|https://www.youtube.com/watch?v=3igqxki1h9M&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=17|https://www.youtube.com/watch?v=GH2ij7WKDCY&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=2|https://www.youtube.com/watch?v=KQQPuP-2Tgs&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=1|https://www.youtube.com/watch?v=N4AnQDIElV8&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=13|https://www.youtube.com/watch?v=QFQEzCBM5bM&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=3|https://www.youtube.com/watch?v=TuVJsLzz1hQ&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=4|https://www.youtube.com/watch?v=UMKLgnw9oeI&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=8
TBTN,TBTN_2025,tiktok,tanbinhtoannang,https://www.tiktok.com/@tanbinhtoannang,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,16,16,HIGH,1,UC_np0YZuvNMIJceE6jHeggQ|UCecta98cdYVFV6L_lfH__IA,2026-08-12T14:00:05.693993+07:00,2026-08-12T14:00:05.693993+07:00,https://www.youtube.com/watch?v=0Q1dO9JZxOc&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=9|https://www.youtube.com/watch?v=1ezn2QIqO40&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=7|https://www.youtube.com/watch?v=3KyIPaoEv1Y&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=11|https://www.youtube.com/watch?v=3igqxki1h9M&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=17|https://www.youtube.com/watch?v=GH2ij7WKDCY&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=2|https://www.youtube.com/watch?v=KQQPuP-2Tgs&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=1|https://www.youtube.com/watch?v=N4AnQDIElV8&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=13|https://www.youtube.com/watch?v=QFQEzCBM5bM&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=3|https://www.youtube.com/watch?v=TuVJsLzz1hQ&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=4|https://www.youtube.com/watch?v=UMKLgnw9oeI&list=PLkdwPUk2nejAsI3DcmBXdLg1dv1M0XhrL&index=8
TD1K2,TD1K2_2025,facebook,dongtaypromotion,https://www.facebook.com/dongtaypromotion,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,11,11,HIGH,1,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T14:30:40.743835+07:00,2026-08-12T14:30:40.743835+07:00,https://www.youtube.com/watch?v=2V20IKyMqnM&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=2|https://www.youtube.com/watch?v=7wdrAbiwreY&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=10|https://www.youtube.com/watch?v=8Adf5rJJJvw&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=13|https://www.youtube.com/watch?v=EqvdS6QJ2tA&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=4|https://www.youtube.com/watch?v=OoE9XCoaPxs&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=8|https://www.youtube.com/watch?v=S5aVMO5klbE&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=5|https://www.youtube.com/watch?v=_7DygDmrWbU&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=14|https://www.youtube.com/watch?v=b6dsG7oVl2I&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=3|https://www.youtube.com/watch?v=d721NlVjqqM&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=1|https://www.youtube.com/watch?v=kJh4ggVl4p0&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=6
TD1K2,TD1K2_2025,facebook,mianlienacecook,https://www.facebook.com/mianlienacecook,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,1,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T14:30:40.743835+07:00,2026-08-12T14:30:40.743835+07:00,https://www.youtube.com/watch?v=2V20IKyMqnM&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=2
TD1K2,TD1K2_2025,instagram,dongtaypromotion.official,https://www.instagram.com/dongtaypromotion.official,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,11,11,HIGH,1,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T14:30:40.743835+07:00,2026-08-12T14:30:40.743835+07:00,https://www.youtube.com/watch?v=2V20IKyMqnM&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=2|https://www.youtube.com/watch?v=7wdrAbiwreY&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=10|https://www.youtube.com/watch?v=8Adf5rJJJvw&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=13|https://www.youtube.com/watch?v=EqvdS6QJ2tA&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=4|https://www.youtube.com/watch?v=OoE9XCoaPxs&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=8|https://www.youtube.com/watch?v=S5aVMO5klbE&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=5|https://www.youtube.com/watch?v=_7DygDmrWbU&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=14|https://www.youtube.com/watch?v=b6dsG7oVl2I&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=3|https://www.youtube.com/watch?v=d721NlVjqqM&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=1|https://www.youtube.com/watch?v=kJh4ggVl4p0&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=6
TD1K2,TD1K2_2025,tiktok,dongtaypromotionofficial,https://www.tiktok.com/@dongtaypromotionofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,11,11,HIGH,1,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T14:30:40.743835+07:00,2026-08-12T14:30:40.743835+07:00,https://www.youtube.com/watch?v=2V20IKyMqnM&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=2|https://www.youtube.com/watch?v=7wdrAbiwreY&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=10|https://www.youtube.com/watch?v=8Adf5rJJJvw&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=13|https://www.youtube.com/watch?v=EqvdS6QJ2tA&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=4|https://www.youtube.com/watch?v=OoE9XCoaPxs&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=8|https://www.youtube.com/watch?v=S5aVMO5klbE&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=5|https://www.youtube.com/watch?v=_7DygDmrWbU&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=14|https://www.youtube.com/watch?v=b6dsG7oVl2I&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=3|https://www.youtube.com/watch?v=d721NlVjqqM&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=1|https://www.youtube.com/watch?v=kJh4ggVl4p0&list=PLy_TpcUT2LZuLuV_ZdXi-Q84PGwjQ2GR3&index=6
THSH,THSH_2026,facebook,dongtaypromotion,https://www.facebook.com/dongtaypromotion,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,2,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T13:48:04.567294+07:00,2026-08-12T13:52:21.084157+07:00,https://www.youtube.com/watch?v=pJWXb8ofStw
THSH,THSH_2026,facebook,mianlienacecook,https://www.facebook.com/mianlienacecook,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,2,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T13:48:04.567294+07:00,2026-08-12T13:52:21.084157+07:00,https://www.youtube.com/watch?v=pJWXb8ofStw
THSH,THSH_2026,facebook,vananh.vuong.7,https://www.facebook.com/vananh.vuong.7,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCGFgVaYHsUoHCsoGGl9Koug,2026-08-12T13:40:40.345997+07:00,2026-08-12T13:40:40.345997+07:00,https://www.youtube.com/watch?v=7I9obn4JoNo
THSH,THSH_2026,facebook,viechannelofficial,https://www.facebook.com/viechannelofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,26,18,HIGH,3,UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCDV0U41nnwOZyKMW4e7oExQ|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T13:40:40.345997+07:00,2026-08-12T13:52:21.084157+07:00,https://www.youtube.com/watch?v=0mQn-pPDLuM|https://www.youtube.com/watch?v=1ldd8tgMv-M|https://www.youtube.com/watch?v=9Ydft3BqWXs&list=RD9Ydft3BqWXs&start_radio=1|https://www.youtube.com/watch?v=9oe2Hk0vTxE|https://www.youtube.com/watch?v=AtIHwHuj8SQ|https://www.youtube.com/watch?v=BP236Tcs5mk|https://www.youtube.com/watch?v=Cr5HV-cY9Z0|https://www.youtube.com/watch?v=L-1bIOHKXIw|https://www.youtube.com/watch?v=LnZjcfspWfM|https://www.youtube.com/watch?v=OdqLJ_DHw6M
THSH,THSH_2026,facebook,vieshows,https://www.facebook.com/vieshows,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,4,0,LOW,2,UCzpv5GkSbYqkFdC_lOOi4aQ,2026-08-12T13:40:40.345997+07:00,2026-08-12T13:48:04.567294+07:00,https://www.youtube.com/watch?v=E-Yc2gKgu6s|https://www.youtube.com/watch?v=Ilqu9tZJ1_U|https://www.youtube.com/watch?v=gGzQhCp2SQk&list=RDgGzQhCp2SQk&start_radio=1|https://www.youtube.com/watch?v=v7Wv1olzyNA
THSH,THSH_2026,facebook,vietalents,https://www.facebook.com/vietalents,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,14,0,LOW,3,UCBVSuk_f8ZCPIQ_KwXEGWFw,2026-08-12T13:40:40.345997+07:00,2026-08-12T13:52:21.084157+07:00,https://www.youtube.com/watch?v=00vqufE21Xw&list=RD00vqufE21Xw&start_radio=1|https://www.youtube.com/watch?v=2u7MI2f5A1g|https://www.youtube.com/watch?v=4fk_IdZArYs|https://www.youtube.com/watch?v=63mloriuYFI|https://www.youtube.com/watch?v=6JYezwyG9Dc|https://www.youtube.com/watch?v=CzJbD44jU6Y|https://www.youtube.com/watch?v=Dd78O2L9ZIA|https://www.youtube.com/watch?v=F3AAcXvwM3E|https://www.youtube.com/watch?v=IO1vbkRBM20|https://www.youtube.com/watch?v=NTNZhCQZqs8
THSH,THSH_2026,facebook,vuongdolly0806,https://www.facebook.com/vuongdolly0806,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCGFgVaYHsUoHCsoGGl9Koug,2026-08-12T13:40:40.345997+07:00,2026-08-12T13:40:40.345997+07:00,https://www.youtube.com/watch?v=7I9obn4JoNo
THSH,THSH_2026,instagram,dongtaypromotion.official,https://www.instagram.com/dongtaypromotion.official,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,2,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T13:48:04.567294+07:00,2026-08-12T13:52:21.084157+07:00,https://www.youtube.com/watch?v=pJWXb8ofStw
THSH,THSH_2026,instagram,vananhvuong8695,https://www.instagram.com/vananhvuong8695,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCGFgVaYHsUoHCsoGGl9Koug,2026-08-12T13:40:40.345997+07:00,2026-08-12T13:40:40.345997+07:00,https://www.youtube.com/watch?v=7I9obn4JoNo
THSH,THSH_2026,instagram,viechannelhtv2,https://www.instagram.com/viechannelhtv2,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,26,18,HIGH,3,UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCDV0U41nnwOZyKMW4e7oExQ|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T13:40:40.345997+07:00,2026-08-12T13:52:21.084157+07:00,https://www.youtube.com/watch?v=0mQn-pPDLuM|https://www.youtube.com/watch?v=1ldd8tgMv-M|https://www.youtube.com/watch?v=9Ydft3BqWXs&list=RD9Ydft3BqWXs&start_radio=1|https://www.youtube.com/watch?v=9oe2Hk0vTxE|https://www.youtube.com/watch?v=AtIHwHuj8SQ|https://www.youtube.com/watch?v=BP236Tcs5mk|https://www.youtube.com/watch?v=Cr5HV-cY9Z0|https://www.youtube.com/watch?v=L-1bIOHKXIw|https://www.youtube.com/watch?v=LnZjcfspWfM|https://www.youtube.com/watch?v=OdqLJ_DHw6M
THSH,THSH_2026,tiktok,dongtaypromotionofficial,https://www.tiktok.com/@dongtaypromotionofficial,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,1,MEDIUM,2,UCFMEYTv6N64hIL9FlQ_hxBw,2026-08-12T13:48:04.567294+07:00,2026-08-12T13:52:21.084157+07:00,https://www.youtube.com/watch?v=pJWXb8ofStw
THSH,THSH_2026,tiktok,viechannel.show,https://www.tiktok.com/@viechannel.show,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,26,18,HIGH,3,UC2Lgi2uPsOcCVF3imz7l2mg|UC2fu6CiFfNYz5UFORvFyc0w|UCDV0U41nnwOZyKMW4e7oExQ|UCkna2OcuN1E6u5I8GVtdkOw,2026-08-12T13:40:40.345997+07:00,2026-08-12T13:52:21.084157+07:00,https://www.youtube.com/watch?v=0mQn-pPDLuM|https://www.youtube.com/watch?v=1ldd8tgMv-M|https://www.youtube.com/watch?v=9Ydft3BqWXs&list=RD9Ydft3BqWXs&start_radio=1|https://www.youtube.com/watch?v=9oe2Hk0vTxE|https://www.youtube.com/watch?v=AtIHwHuj8SQ|https://www.youtube.com/watch?v=BP236Tcs5mk|https://www.youtube.com/watch?v=Cr5HV-cY9Z0|https://www.youtube.com/watch?v=L-1bIOHKXIw|https://www.youtube.com/watch?v=LnZjcfspWfM|https://www.youtube.com/watch?v=OdqLJ_DHw6M
TMSVN,TMSVN_2022,facebook,duongdendanhcavongco,https://www.facebook.com/duongdendanhcavongco,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,1,0,LOW,1,UCA3GtNtuKvcj6VrwZ5Gpx9g,2026-08-12T18:34:44.945431+07:00,2026-08-12T18:34:44.945431+07:00,https://www.youtube.com/watch?v=PMFDns6Pf44
TMSVN,TMSVN_2022,facebook,viebeauty,https://www.facebook.com/viebeauty,SOURCE_LINKED_CANDIDATE,NEEDS_REVIEW,6,0,LOW,1,UCGqQeQ4wSCSCKbtxzG5qzlw,2026-08-12T16:32:32.352994+07:00,2026-08-12T16:32:32.352994+07:00,https://www.youtube.com/watch?v=7PXelsQ705A&list=RD7PXelsQ705A&start_radio=1|https://www.youtube.com/watch?v=Gm3k7wFXCyg&list=RDGm3k7wFXCyg&start_radio=1|https://www.youtube.com/watch?v=bEas0GWDm1k&list=RDbEas0GWDm1k&start_radio=1|https://www.youtube.com/watch?v=o0Imw7vpZcY&list=RDo0Imw7vpZcY&start_radio=1|https://www.youtube.com/watch?v=pzAQXPBma7Q&list=RDpzAQXPBma7Q&start_radio=1|https://www.youtube.com/watch?v=x10eyGSlMfk&list=RDx10eyGSlMfk&start_radio=1
