platform,native_content_id,metric_name,metric_value_exact,observed_at,metric_definition_version,visibility,receipt_id
youtube,OqAe-TYiNAM,view_count,107994,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,Jfxbg-kmBh4,view_count,62323,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,AGixMS3FM_Q,view_count,213198,2026-08-12T14:46:24.722846+07:00,youtube_public_v1,PUBLIC,sDohYjzPWy7mI5wyY
youtube,wiMXWg8Bs84,view_count,870606,2026-08-12T14:50:04.547825+07:00,youtube_public_v1,PUBLIC,cOLkqiE4QZDpmRDxY
youtube,29y5LWY2IEE,view_count,260721,2026-08-12T14:50:04.547825+07:00,youtube_public_v1,PUBLIC,cOLkqiE4QZDpmRDxY
youtube,J-RNLP3TQm4,view_count,1376817,2026-08-12T14:50:04.547825+07:00,youtube_public_v1,PUBLIC,cOLkqiE4QZDpmRDxY
youtube,zd0CAgpfsE0,view_count,423482,2026-08-12T14:50:04.547825+07:00,youtube_public_v1,PUBLIC,cOLkqiE4QZDpmRDxY
youtube,kla56DBpEDA,view_count,1209179,2026-08-12T14:50:04.547825+07:00,youtube_public_v1,PUBLIC,cOLkqiE4QZDpmRDxY
youtube,gWs3Xg3275w,view_count,134467,2026-08-12T14:51:53.225057+07:00,youtube_public_v1,PUBLIC,Nh4JqO4i7IRLb6s7d
youtube,3cxHAhm0FJ4,view_count,602932,2026-08-12T14:51:53.225057+07:00,youtube_public_v1,PUBLIC,Nh4JqO4i7IRLb6s7d
youtube,sckP4Xr-h8g,view_count,1221508,2026-08-12T14:51:53.225057+07:00,youtube_public_v1,PUBLIC,Nh4JqO4i7IRLb6s7d
youtube,kIkwE9eZx2Q,view_count,397605,2026-08-12T14:51:53.225057+07:00,youtube_public_v1,PUBLIC,Nh4JqO4i7IRLb6s7d
youtube,RTE6kR2rufk,view_count,12665,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,CPsUmdS8Rx0,view_count,7566,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,TGh7SAazXHY,view_count,19587,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,hQOGH-SYg0Y,view_count,20936,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,KmmpJ0sacDQ,view_count,5557,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,ztQ5KM0MLwI,view_count,5397,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,90PY5Sb3Ox8,view_count,6114,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,iZRvAxgVwNg,view_count,8065,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,RmO6VPboXZw,view_count,13494,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,12xVELNd4Zo,view_count,13210,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,N35K-SRhZQ4,view_count,10442,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,VDXYN0g38fc,view_count,17948,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,3MikVPTV2n0,view_count,27953,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,oJfXDYSMbCo,view_count,3770,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,14NSFBcIFtM,view_count,37220,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,LgAimfVDq5w,view_count,4072,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,KdlOfv2-HY4,view_count,15890,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,oMRAIwku6e0,view_count,27009,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,KyXbK3T00t0,view_count,53611,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,p_3XMLQtbio,view_count,3776,2026-08-12T14:53:12.194507+07:00,youtube_public_v1,PUBLIC,k1vmCWfsVnHkg5h1g
youtube,2zIl8OkGMZQ,view_count,4030,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,EZg15-zg1yU,view_count,4903083,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,NwU0oVA7Fmg,view_count,950145,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,RalC9lWZ_0I,view_count,7711302,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,8sJWiYMfTM8,view_count,3243777,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,8e5fF7T515o,view_count,4072,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,hjqlF6GZpvU,view_count,4984,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,mIJHzYH9ThQ,view_count,248488,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,N2H8H1TrxTc,view_count,15687550,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,l-JJC3IPSl0,view_count,6900087,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,Vez84EB04Ig,view_count,2427689,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,-FpJw3LgWJM,view_count,100,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,_FRomcOVW5M,view_count,5071,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,rVFNzTLaIik,view_count,6464054,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,i-d6QYIpfyg,view_count,11275976,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,wAcGtv4OSEg,view_count,26814035,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,C5Q6uNWWx9s,view_count,3414166,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,OLrCW8p48z0,view_count,5912,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,8-2NakF6WNU,view_count,2213,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,JBRTpXBh4m4,view_count,567303,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,bxMI-6QUlT4,view_count,1854652,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,3AqTm7mt79A,view_count,30797511,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,E-ns_MOaVEc,view_count,49928,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,UOrjqcEfxQ0,view_count,11183477,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,znC9jBVL3Ko,view_count,15986762,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,F-XWpbIFyoM,view_count,1000177,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,wFuMcQw_uDM,view_count,8529606,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,7z6UHXNnl6E,view_count,7720417,2026-08-12T18:22:14.681851+07:00,youtube_public_v1,PUBLIC,AM3Gqf1w9dPMZg4Bs
youtube,jZsT6fCivMQ,view_count,3828771,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,jovFja8QNVM,view_count,1310031,2026-08-12T14:53:42.428185+07:00,youtube_public_v1,PUBLIC,VfvjyiLQHspIx2k0C
youtube,agXFJH4kvCY,view_count,165038,2026-08-12T14:53:42.428185+07:00,youtube_public_v1,PUBLIC,VfvjyiLQHspIx2k0C
youtube,bQ2RZ03fV8I,view_count,3987411,2026-08-12T14:53:42.428185+07:00,youtube_public_v1,PUBLIC,VfvjyiLQHspIx2k0C
youtube,-ZeKb6-Q0WA,view_count,4910,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,W-rPHHb69Ac,view_count,437907,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,LyVQuIBDsaY,view_count,4884,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,MrahF2FL684,view_count,50634,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,sOjdnLRLzLw,view_count,169747,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,o0D2r2KnO_w,view_count,5573722,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,pBfvGBND8bY,view_count,8717,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,YJiyJuTUxzg,view_count,6929,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,fnIaGIH5rpI,view_count,16854,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,O3gwIWZ0i3U,view_count,12816,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,KMHbZxk-B1s,view_count,827,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,J0KYHXjnmIw,view_count,1104,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,qqro2si2g04,view_count,9297,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,W5UdFKhlQlM,view_count,135782,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,3X7YVwu2M6Y,view_count,2159,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,6_I6tJKvbjg,view_count,93123,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,gpEhYG81MVU,view_count,17122,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,7S7PHMgu0Kk,view_count,2123,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,zXpmnZY2hyc,view_count,10085,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,jL8MOL-ULWY,view_count,11366,2026-08-12T18:23:18.852335+07:00,youtube_public_v1,PUBLIC,2UuCLxGY6vuiCAS1f
youtube,AzuI-GX7p8I,view_count,849,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,FtFo5GV8mUs,view_count,45167,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,x6O2mmM5DOo,view_count,67537,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,aOBQIVuOQ9U,view_count,5746,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,W_Fd968ntaw,view_count,964386,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,hhTqIXDgb9s,view_count,48010,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,KLzFNuY8fuM,view_count,664,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,FZuz2kgMtZo,view_count,1139,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,GtAvip4ZWuw,view_count,1583,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,Ur5fRba1vZ0,view_count,467,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,MqeWXxa9sTQ,view_count,654,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,XtjIunWehek,view_count,803217,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,fy4ISHK-rhc,view_count,1121,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,uDbRRqShuww,view_count,1593,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,Lyf0tW-y5zg,view_count,507,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,by6OmYrXqOI,view_count,334,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,HDD3aHG4IJ4,view_count,913,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,8XkJeolgyP0,view_count,799,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,L8CuKSXpO5g,view_count,27124,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,nfrHqKsZnZQ,view_count,29975,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,9jxFRv-F2u4,view_count,40152,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,9hmI6He11h0,view_count,4096305,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,OEPrOCJ5c88,view_count,633,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,tL7A9rtGj2w,view_count,690,2026-08-12T18:23:56.691362+07:00,youtube_public_v1,PUBLIC,pK5sPN5U0Fpw8ytbI
youtube,l9DsGBrIhVc,view_count,30079,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,m4pJxkMSldw,view_count,56157,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,w1szqhCTAtQ,view_count,3975,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,aVY8Lp5kees,view_count,44584,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,mRFJMrHiTeM,view_count,42843,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,FjkWKmrKTck,view_count,16195,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,r1XggxeYnrk,view_count,127501,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,Z596bs-19lg,view_count,188668,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,UuS8C-N80Kc,view_count,4127,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,3t-kWAMJ0I4,view_count,6387,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,45zm3CqZ7YQ,view_count,44864,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,Zp5Gpp1pdcY,view_count,286975,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,3CWxfmkpt0c,view_count,1924363,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,Ddzw-OCra_E,view_count,48136,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,BhIpdoPtYtU,view_count,1040774,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,Rf9qIU_fke4,view_count,92182,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,ErsghXrDxuA,view_count,12078,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,sczv4FtsRNo,view_count,252364,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,Gs_lrVqVs4Y,view_count,2547963,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,QoZJTFSZEkc,view_count,10520,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,F9JHV_2hiNA,view_count,1422271,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,7Sp27Mo2w7o,view_count,1127,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,g504z4U7c_A,view_count,106139,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,JhyRCUjmvyA,view_count,151988,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,GfVtagnzFGc,view_count,12528,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,XDqZwQB4TEQ,view_count,5528,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,N4c9ikpnuGc,view_count,1300517,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,d7DPHCXqisY,view_count,29882,2026-08-12T14:55:57.664214+07:00,youtube_public_v1,PUBLIC,D3OFBCcaPPJHdWyMk
youtube,l9T6mnXK45U,view_count,727015,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,y-SG6wyleYE,view_count,597545,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,W6TN7o80mTA,view_count,1374664,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,wQj5CJoysCA,view_count,515574,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,tFt8WhuIsLY,view_count,595230,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,N3N61dT-8FE,view_count,475931,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,mrA8KPqWK7Y,view_count,142563,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,y8TmCh1j1ns,view_count,135316,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,8O3pWOKQHu0,view_count,2092406,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,0bgab4JXLlc,view_count,130874,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,VzEIRcx4EGQ,view_count,103706,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,j_iaMkWq5WU,view_count,2151911,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,HnzWjgfkaNs,view_count,114171,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,1uiUMbz83Yw,view_count,7469432,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,Iv5ntBE91T8,view_count,2150664,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,MxFG03cESWs,view_count,71750,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,G-9oYGalq2U,view_count,303143,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,w38qxVjMqpw,view_count,42340,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,203Jk7yohFY,view_count,79323,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,ZjYMaSziZvA,view_count,72526,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,KB01NPnXYjs,view_count,52018,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,YEkvhE2CFas,view_count,134094,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,8dq9UvBLE0A,view_count,79681,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,MM0hO7bGBXs,view_count,174688,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,HF82WC7mci8,view_count,4452153,2026-08-12T14:57:29.878685+07:00,youtube_public_v1,PUBLIC,19BPcrDoEeNIg89PR
youtube,c9j5j7JjO-Q,view_count,120282,2026-08-12T14:58:20.064472+07:00,youtube_public_v1,PUBLIC,RiHp622Pu4b8mwTlr
youtube,lM2kY7VGXEw,view_count,15922,2026-08-12T14:58:20.064472+07:00,youtube_public_v1,PUBLIC,RiHp622Pu4b8mwTlr
youtube,viCOoqmu46k,view_count,156663,2026-08-12T14:58:20.064472+07:00,youtube_public_v1,PUBLIC,RiHp622Pu4b8mwTlr
youtube,vy61_EqnoKI,view_count,7681,2026-08-12T14:58:20.064472+07:00,youtube_public_v1,PUBLIC,RiHp622Pu4b8mwTlr
youtube,5VQRR7om3tE,view_count,739064,2026-08-12T14:58:20.064472+07:00,youtube_public_v1,PUBLIC,RiHp622Pu4b8mwTlr
youtube,34h1TllevkM,view_count,66908,2026-08-12T14:58:20.064472+07:00,youtube_public_v1,PUBLIC,RiHp622Pu4b8mwTlr
youtube,UYkwXFR8Un4,view_count,1013990,2026-08-12T14:58:20.064472+07:00,youtube_public_v1,PUBLIC,RiHp622Pu4b8mwTlr
youtube,GikA0wEe8Ls,view_count,493338,2026-08-12T14:58:20.064472+07:00,youtube_public_v1,PUBLIC,RiHp622Pu4b8mwTlr
youtube,_2lh6rEwi8Y,view_count,39992,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,uXkaPfje5Rw,view_count,9169,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,HHW1YjI6RsY,view_count,36977,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,vZyjAag1_Xs,view_count,65253,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,CIhiuHvCpOU,view_count,13011,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,Q6dUvfG9al4,view_count,2182,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,74_exZCoH80,view_count,7605,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,-0iAxwza3ss,view_count,53707,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,0QOhs3M4Dso,view_count,19720,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,gYDAs2yEOJ4,view_count,1500991,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,EwcdNbLc5wY,view_count,7115,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
youtube,h7B7usCf-KE,view_count,35985,2026-08-12T14:59:29.543287+07:00,youtube_public_v1,PUBLIC,fBWvGtJdlYjsWdOpL
