video_id,show_id,season_id,episode_no,snapshot_at,view_count,like_count,comment_count,source_method,actor_name,actor_run_id
07UvXNsV1R8,HTRR,HTRR_2023,3,2026-08-12T14:33:16.956174+07:00,6235659,41000,3566,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
6sUTRygdhZ8,HTRR,HTRR_2023,11,2026-08-12T14:33:16.956174+07:00,8097985,51000,4876,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
7uw4lcoRXW4,HTRR,HTRR_2023,15,2026-08-12T14:33:16.956174+07:00,7976544,54000,5195,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
IyKYci8EkRQ,HTRR,HTRR_2023,21,2026-08-12T14:33:16.956174+07:00,4649409,44000,4073,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
J195SHK4oKE,HTRR,HTRR_2023,16,2026-08-12T14:33:16.956174+07:00,8358772,53000,5422,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
L0ZZG3L3C_s,HTRR,HTRR_2023,12,2026-08-12T14:33:16.956174+07:00,7262260,50000,3824,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
POPlHErWomk,HTRR,HTRR_2023,10,2026-08-12T14:33:16.956174+07:00,7727782,47000,4779,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
R7tPxjhsdwE,HTRR,HTRR_2023,13,2026-08-12T14:33:16.956174+07:00,7610898,48000,2936,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
RfzYAntlGA8,HTRR,HTRR_2023,4,2026-08-12T14:33:16.956174+07:00,6086784,37000,4082,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
SvEi_Y2ZPG8,HTRR,HTRR_2023,6,2026-08-12T14:33:16.956174+07:00,8662824,51000,4964,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
T2c7Vy5ng3M,HTRR,HTRR_2023,8,2026-08-12T14:33:16.956174+07:00,12951049,108000,8729,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
VHYpCe7i3ks,HTRR,HTRR_2023,20,2026-08-12T14:33:16.956174+07:00,6008810,43000,3488,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
_pHriBTJ4hs,HTRR,HTRR_2023,14,2026-08-12T14:33:16.956174+07:00,7555703,49000,3709,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
nBtZ2lLQgSU,HTRR,HTRR_2023,1,2026-08-12T14:33:16.956174+07:00,9038028,66000,5208,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
nZLuwR7x2QU,HTRR,HTRR_2023,5,2026-08-12T14:33:16.956174+07:00,7454304,43000,3485,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
o2uqHX9YtFE,HTRR,HTRR_2023,19,2026-08-12T14:33:16.956174+07:00,5980473,39000,2572,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
r5LJ4_xn6Fs,HTRR,HTRR_2023,18,2026-08-12T14:33:16.956174+07:00,7476746,46000,3936,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
xIR779iAjvg,HTRR,HTRR_2023,17,2026-08-12T14:33:16.956174+07:00,7663049,45000,3927,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
xjyymJFODiw,HTRR,HTRR_2023,2,2026-08-12T14:33:16.956174+07:00,4933377,37000,2720,apify,streamers/youtube-scraper,fZJqqNNZLJailjQ7N
0qjH2iw0ML4,VQLG,VQLG_2025,6,2026-08-12T14:35:38.140344+07:00,43377,358,45,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
2E5EjzHkIn0,VQLG,VQLG_2025,9,2026-08-12T14:35:38.140344+07:00,980752,2000,128,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
9aDmE9J0DyI,VQLG,VQLG_2025,10,2026-08-12T14:35:38.140344+07:00,594959,2500,149,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
EWERgbmYZz0,VQLG,VQLG_2025,13,2026-08-12T14:35:38.140344+07:00,93883,798,94,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
FS1xRVq3FXQ,VQLG,VQLG_2025,14,2026-08-12T14:35:38.140344+07:00,56674,523,79,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
JRcEuHfPPlY,VQLG,VQLG_2025,3,2026-08-12T14:35:38.140344+07:00,1068447,2800,183,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
QBZ5zLiWyqY,VQLG,VQLG_2025,1,2026-08-12T14:35:38.140344+07:00,1772639,9700,266,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
bbqSJNwkbnU,VQLG,VQLG_2025,11,2026-08-12T14:35:38.140344+07:00,372815,1900,113,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
cIq3LtTB0Ws,VQLG,VQLG_2025,15,2026-08-12T14:35:38.140344+07:00,667736,10000,2999,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
heubU2dyhwo,VQLG,VQLG_2025,8,2026-08-12T14:35:38.140344+07:00,305838,1800,51,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
qTUVYBdVEcA,VQLG,VQLG_2025,7,2026-08-12T14:35:38.140344+07:00,404646,1400,34,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
rWbgXTTCR3I,VQLG,VQLG_2025,4,2026-08-12T14:35:38.140344+07:00,1031251,1800,51,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
waPy6Cnssr0,VQLG,VQLG_2025,5,2026-08-12T14:35:38.140344+07:00,584778,2400,142,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
wcQadfdI4Fg,VQLG,VQLG_2025,2,2026-08-12T14:35:38.140344+07:00,1100048,3000,134,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
yhVBsqJwlL0,VQLG,VQLG_2025,12,2026-08-12T14:35:38.140344+07:00,67881,545,78,apify,streamers/youtube-scraper,fZsmpmeZY5cPaFqFY
-kOTrJmFHOM,BOMD,BOMD_S5,7,2026-08-12T14:35:58.521860+07:00,564144,4200,178,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
0AaN18FJ33k,BOMD,BOMD_S5,12,2026-08-12T14:35:58.521860+07:00,672442,3100,146,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
DXXdSc1rNwc,BOMD,BOMD_S5,5,2026-08-12T14:35:58.521860+07:00,557820,4700,239,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
Fvli_D_EoCw,BOMD,BOMD_S5,13,2026-08-12T14:35:58.521860+07:00,700032,3800,194,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
LI_POgljc7M,BOMD,BOMD_S5,11,2026-08-12T14:35:58.521860+07:00,551861,2500,190,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
Uhe7UTfPxm8,BOMD,BOMD_S5,15,2026-08-12T14:35:58.521860+07:00,820072,1700,92,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
_f4_DNW3cOw,BOMD,BOMD_S5,6,2026-08-12T14:35:58.521860+07:00,605068,3300,220,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
gPv2ph-qQiE,BOMD,BOMD_S5,1,2026-08-12T14:35:58.521860+07:00,1479168,14000,736,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
mge2uRKtAN4,BOMD,BOMD_S5,4,2026-08-12T14:35:58.521860+07:00,550698,5100,346,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
pKfFq9l2BBY,BOMD,BOMD_S5,3,2026-08-12T14:35:58.521860+07:00,1054426,6200,452,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
pRRB_IHmyQc,BOMD,BOMD_S5,9,2026-08-12T14:35:58.521860+07:00,492814,4100,158,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
sJMNwmNex2g,BOMD,BOMD_S5,8,2026-08-12T14:35:58.521860+07:00,507509,2300,115,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
sKarv-10zd4,BOMD,BOMD_S5,2,2026-08-12T14:35:58.521860+07:00,1071499,6500,344,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
vQbaWhp_Xak,BOMD,BOMD_S5,10,2026-08-12T14:35:58.521860+07:00,802236,4900,181,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
x1YgevrYL_c,BOMD,BOMD_S5,14,2026-08-12T14:35:58.521860+07:00,815468,1600,96,apify,streamers/youtube-scraper,M0iLROnbvwHh43uim
220_-Zei9wY,BDSS,BDSS_2024,2,2026-08-12T14:37:51.304460+07:00,211814,2100,112,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
6B4BYVa2gtY,BDSS,BDSS_2024,12,2026-08-12T14:37:51.304460+07:00,54518,316,5,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
7cBMzNTHogQ,BDSS,BDSS_2024,11,2026-08-12T14:37:51.304460+07:00,85992,757,23,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
UH83PpqVq2Y,BDSS,BDSS_2024,6,2026-08-12T14:37:51.304460+07:00,111099,761,51,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
XlCiIilvnAw,BDSS,BDSS_2024,10,2026-08-12T14:37:51.304460+07:00,70187,500,29,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
YXe44-Ir70c,BDSS,BDSS_2024,5,2026-08-12T14:37:51.304460+07:00,119522,1100,55,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
aKbpd0Gc4NE,BDSS,BDSS_2024,4,2026-08-12T14:37:51.304460+07:00,102140,757,40,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
em3qd9ALQ_k,BDSS,BDSS_2024,7,2026-08-12T14:37:51.304460+07:00,3676,56,0,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
gNoXsbSDAM4,BDSS,BDSS_2024,8,2026-08-12T14:37:51.304460+07:00,119211,832,36,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
sVmvRv353zY,BDSS,BDSS_2024,9,2026-08-12T14:37:51.304460+07:00,56448,292,11,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
sgDn9MObkyQ,BDSS,BDSS_2024,3,2026-08-12T14:37:51.304460+07:00,246641,1600,113,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
x3QzUpw8Vc4,BDSS,BDSS_2024,1,2026-08-12T14:37:51.304460+07:00,412881,3900,255,apify,streamers/youtube-scraper,hCOw653KWtWb6Gu2q
8poLNRFOrI0,LCHC,LCHC_2023,2,2026-08-12T14:39:15.554943+07:00,52793,1300,29,apify,streamers/youtube-scraper,STIIyERd6mW9xKeJl
Y9f8JutiBgc,LCHC,LCHC_2023,1,2026-08-12T14:39:15.554943+07:00,84913,1200,60,apify,streamers/youtube-scraper,STIIyERd6mW9xKeJl
j323rj9yoeA,LCHC,LCHC_2023,3,2026-08-12T14:39:15.554943+07:00,22010,208,11,apify,streamers/youtube-scraper,STIIyERd6mW9xKeJl
kldTtB2O6mI,LCHC,LCHC_2023,4,2026-08-12T14:39:15.554943+07:00,74628,704,117,apify,streamers/youtube-scraper,STIIyERd6mW9xKeJl
tKksb_J2Z00,LCHC,LCHC_2023,6,2026-08-12T14:39:15.554943+07:00,23020,185,4,apify,streamers/youtube-scraper,STIIyERd6mW9xKeJl
uSGn0ij4YmI,LCHC,LCHC_2023,5,2026-08-12T14:39:15.554943+07:00,67144,417,19,apify,streamers/youtube-scraper,STIIyERd6mW9xKeJl
09U3u2W4hpE,MAGDV,MAGDV_CONTINUOUS,106,2026-08-12T14:46:24.722846+07:00,323410,2200,206,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
0XsDJ9tkx3Q,MAGDV,MAGDV_CONTINUOUS,66,2026-08-12T14:46:24.722846+07:00,205151,1200,111,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
0vk2VVEoYhI,MAGDV,MAGDV_CONTINUOUS,89,2026-08-12T14:46:24.722846+07:00,224947,2000,315,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
1P1AWJhGyss,MAGDV,MAGDV_CONTINUOUS,63,2026-08-12T14:46:24.722846+07:00,204988,1300,242,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
1wqiL_lIocA,MAGDV,MAGDV_CONTINUOUS,14,2026-08-12T14:46:24.722846+07:00,172531,818,52,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
2akIXg55tws,MAGDV,MAGDV_CONTINUOUS,111,2026-08-12T14:46:24.722846+07:00,509606,4800,472,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
2yeyKzMA3FY,MAGDV,MAGDV_CONTINUOUS,39,2026-08-12T14:46:24.722846+07:00,201110,972,100,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
34dBK3fB9D4,MAGDV,MAGDV_CONTINUOUS,46,2026-08-12T14:46:24.722846+07:00,252891,1300,183,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
4g87MXCejDs,MAGDV,MAGDV_CONTINUOUS,175,2026-08-12T14:46:24.722846+07:00,227163,1100,96,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
4rWZ7KTACNk,MAGDV,MAGDV_CONTINUOUS,47,2026-08-12T14:46:24.722846+07:00,159702,757,55,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
5JN4pyK124Q,MAGDV,MAGDV_CONTINUOUS,13,2026-08-12T14:46:24.722846+07:00,207976,980,60,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
5SZ9SR3CGJQ,MAGDV,MAGDV_CONTINUOUS,30,2026-08-12T14:46:24.722846+07:00,160054,764,43,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
5VKvSBshBf0,MAGDV,MAGDV_CONTINUOUS,28,2026-08-12T14:46:24.722846+07:00,230839,1100,108,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
5qLkfI_D9g4,MAGDV,MAGDV_CONTINUOUS,142,2026-08-12T14:46:24.722846+07:00,137597,1100,172,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
8_4n97cdD1c,MAGDV,MAGDV_CONTINUOUS,8,2026-08-12T14:46:24.722846+07:00,329411,1400,148,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
8bXTcPkA-5o,MAGDV,MAGDV_CONTINUOUS,184,2026-08-12T14:46:24.722846+07:00,183359,1800,108,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
8i2a9D8v3e4,MAGDV,MAGDV_CONTINUOUS,186,2026-08-12T14:46:24.722846+07:00,183460,749,75,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
9VPCArT2018,MAGDV,MAGDV_CONTINUOUS,178,2026-08-12T14:46:24.722846+07:00,196672,742,180,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
9hAvBeIdtLQ,MAGDV,MAGDV_CONTINUOUS,76,2026-08-12T14:46:24.722846+07:00,115759,832,154,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
9v85HX6WhVA,MAGDV,MAGDV_CONTINUOUS,103,2026-08-12T14:46:24.722846+07:00,477697,4000,339,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
A7rzbPUI8pY,MAGDV,MAGDV_CONTINUOUS,50,2026-08-12T14:46:24.722846+07:00,196384,988,191,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
AI4nHPfNASU,MAGDV,MAGDV_CONTINUOUS,116,2026-08-12T14:46:24.722846+07:00,193433,1200,280,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
Aa35IcUaopQ,MAGDV,MAGDV_CONTINUOUS,25,2026-08-12T14:46:24.722846+07:00,156371,789,76,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
Ac2DGvM_LRw,MAGDV,MAGDV_CONTINUOUS,185,2026-08-12T14:46:24.722846+07:00,165470,979,120,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
AoP6MI20Lik,MAGDV,MAGDV_CONTINUOUS,125,2026-08-12T14:46:24.722846+07:00,141926,1200,103,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
ArnvaZYvI00,MAGDV,MAGDV_CONTINUOUS,88,2026-08-12T14:46:24.722846+07:00,320096,2100,209,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
BAIUdniPO-A,MAGDV,MAGDV_CONTINUOUS,131,2026-08-12T14:46:24.722846+07:00,296029,2600,264,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
BdkeXXHzDwc,MAGDV,MAGDV_CONTINUOUS,29,2026-08-12T14:46:24.722846+07:00,123289,642,57,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
BoHwSArMwe8,MAGDV,MAGDV_CONTINUOUS,161,2026-08-12T14:46:24.722846+07:00,141151,1200,163,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
C9IKYYcUQAY,MAGDV,MAGDV_CONTINUOUS,101,2026-08-12T14:46:24.722846+07:00,367423,2400,337,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
D29Idsnj_0Q,MAGDV,MAGDV_CONTINUOUS,108,2026-08-12T14:46:24.722846+07:00,214536,1500,202,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
DNr_BKGjyGI,MAGDV,MAGDV_CONTINUOUS,15,2026-08-12T14:46:24.722846+07:00,272462,1200,127,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
EOIXoT-FQ1s,MAGDV,MAGDV_CONTINUOUS,75,2026-08-12T14:46:24.722846+07:00,170139,931,79,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
EjX1L_d9mD8,MAGDV,MAGDV_CONTINUOUS,100,2026-08-12T14:46:24.722846+07:00,400545,3100,276,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
F0jQmRTnLec,MAGDV,MAGDV_CONTINUOUS,58,2026-08-12T14:46:24.722846+07:00,439182,2200,187,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
FDlTIXf3sKw,MAGDV,MAGDV_CONTINUOUS,73,2026-08-12T14:46:24.722846+07:00,243746,1200,106,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
Fed5B8LUhtE,MAGDV,MAGDV_CONTINUOUS,128,2026-08-12T14:46:24.722846+07:00,195976,1400,122,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
G0mhHBoYfbw,MAGDV,MAGDV_CONTINUOUS,40,2026-08-12T14:46:24.722846+07:00,290269,1500,247,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
GFHc99KspjU,MAGDV,MAGDV_CONTINUOUS,24,2026-08-12T14:46:24.722846+07:00,157648,731,65,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
HDk1662p3D4,MAGDV,MAGDV_CONTINUOUS,79,2026-08-12T14:46:24.722846+07:00,126738,744,80,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
HP6mZi69pZI,MAGDV,MAGDV_CONTINUOUS,138,2026-08-12T14:46:24.722846+07:00,126718,967,185,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
HwttEyvb5TI,MAGDV,MAGDV_CONTINUOUS,155,2026-08-12T14:46:24.722846+07:00,341794,3900,854,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
Hx-1EjV-WYk,MAGDV,MAGDV_CONTINUOUS,133,2026-08-12T14:46:24.722846+07:00,159404,1200,174,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
I2HqwU5LwrU,MAGDV,MAGDV_CONTINUOUS,69,2026-08-12T14:46:24.722846+07:00,157437,1100,106,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
IA0gkSqofQ0,MAGDV,MAGDV_CONTINUOUS,196,2026-08-12T14:46:24.722846+07:00,95915,832,107,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
IAMOjVbgaBI,MAGDV,MAGDV_CONTINUOUS,148,2026-08-12T14:46:24.722846+07:00,176386,1100,172,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
Jfxbg-kmBh4,MAGDV,MAGDV_CONTINUOUS,71,2026-08-12T14:46:24.722846+07:00,62323,411,22,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
K5USfg2Xl3c,MAGDV,MAGDV_CONTINUOUS,123,2026-08-12T14:46:24.722846+07:00,223644,1900,343,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
KDhJg9xJqZk,MAGDV,MAGDV_CONTINUOUS,83,2026-08-12T14:46:24.722846+07:00,182478,1100,105,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
KRow7duUVfk,MAGDV,MAGDV_CONTINUOUS,146,2026-08-12T14:46:24.722846+07:00,155866,1300,126,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
KaiLwxOlWxw,MAGDV,MAGDV_CONTINUOUS,67,2026-08-12T14:46:24.722846+07:00,157754,1000,95,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
KlowYruqBo8,MAGDV,MAGDV_CONTINUOUS,62,2026-08-12T14:46:24.722846+07:00,241796,1200,84,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
L8X9R3k0Zh4,MAGDV,MAGDV_CONTINUOUS,177,2026-08-12T14:46:24.722846+07:00,204466,1100,118,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
LEJL2WK8kiM,MAGDV,MAGDV_CONTINUOUS,5,2026-08-12T14:46:24.722846+07:00,851345,4300,260,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
M6n93d2I548,MAGDV,MAGDV_CONTINUOUS,80,2026-08-12T14:46:24.722846+07:00,229347,1900,295,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
MU4dustJcfE,MAGDV,MAGDV_CONTINUOUS,190,2026-08-12T14:46:24.722846+07:00,248579,1800,183,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
N-GFbykXAYk,MAGDV,MAGDV_CONTINUOUS,53,2026-08-12T14:46:24.722846+07:00,358626,1400,123,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
NPwhXqh8KMM,MAGDV,MAGDV_CONTINUOUS,41,2026-08-12T14:46:24.722846+07:00,190097,1000,151,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
Nbrk-GQGHtk,MAGDV,MAGDV_CONTINUOUS,95,2026-08-12T14:46:24.722846+07:00,346735,2800,373,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
OV39Ih9JCfQ,MAGDV,MAGDV_CONTINUOUS,105,2026-08-12T14:46:24.722846+07:00,313192,2200,273,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
P5J9CQGdlSg,MAGDV,MAGDV_CONTINUOUS,96,2026-08-12T14:46:24.722846+07:00,311055,1900,193,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
PrmxWHDLBFg,MAGDV,MAGDV_CONTINUOUS,57,2026-08-12T14:46:24.722846+07:00,449984,1600,126,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
QPO8ygNPrzw,MAGDV,MAGDV_CONTINUOUS,188,2026-08-12T14:46:24.722846+07:00,163182,1800,229,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
RIhOIyo16SU,MAGDV,MAGDV_CONTINUOUS,38,2026-08-12T14:46:24.722846+07:00,479707,2200,212,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
RrCP1aCls9U,MAGDV,MAGDV_CONTINUOUS,102,2026-08-12T14:46:24.722846+07:00,249801,2000,366,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
RzGsDiKz2H0,MAGDV,MAGDV_CONTINUOUS,32,2026-08-12T14:46:24.722846+07:00,228867,1200,129,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
S6ZIOAD47-A,MAGDV,MAGDV_CONTINUOUS,141,2026-08-12T14:46:24.722846+07:00,164746,1300,161,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
SGaGBTZVnCM,MAGDV,MAGDV_CONTINUOUS,97,2026-08-12T14:46:24.722846+07:00,701683,6800,678,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
SO6NDZWX5kI,MAGDV,MAGDV_CONTINUOUS,99,2026-08-12T14:46:24.722846+07:00,399211,3400,364,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
SUp9xcJQXDE,MAGDV,MAGDV_CONTINUOUS,129,2026-08-12T14:46:24.722846+07:00,258277,3000,435,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
Sg4KvsSHkXc,MAGDV,MAGDV_CONTINUOUS,86,2026-08-12T14:46:24.722846+07:00,190451,1000,104,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
SsHCI8sJoCc,MAGDV,MAGDV_CONTINUOUS,87,2026-08-12T14:46:24.722846+07:00,238780,1500,131,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
T2su0w9mvLk,MAGDV,MAGDV_CONTINUOUS,81,2026-08-12T14:46:24.722846+07:00,832279,5600,597,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
ThotgmEN_9M,MAGDV,MAGDV_CONTINUOUS,191,2026-08-12T14:46:24.722846+07:00,199410,1700,202,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
U3AHzsF1Gyc,MAGDV,MAGDV_CONTINUOUS,104,2026-08-12T14:46:24.722846+07:00,390978,3300,387,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
UpQvu2PAE84,MAGDV,MAGDV_CONTINUOUS,23,2026-08-12T14:46:24.722846+07:00,359253,1900,153,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
VO2EaG96rww,MAGDV,MAGDV_CONTINUOUS,120,2026-08-12T14:46:24.722846+07:00,90123,614,58,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
VOCYjeh3xmw,MAGDV,MAGDV_CONTINUOUS,64,2026-08-12T14:46:24.722846+07:00,240566,1200,126,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
VPDf1SZMJtI,MAGDV,MAGDV_CONTINUOUS,112,2026-08-12T14:46:24.722846+07:00,249240,1900,310,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
VrFg9kPtLAI,MAGDV,MAGDV_CONTINUOUS,68,2026-08-12T14:46:24.722846+07:00,170143,853,111,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
WM8X7stUGFc,MAGDV,MAGDV_CONTINUOUS,85,2026-08-12T14:46:24.722846+07:00,546395,4300,599,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
WU0gw7U8yhc,MAGDV,MAGDV_CONTINUOUS,197,2026-08-12T14:46:24.722846+07:00,200986,1900,228,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
Wh6SZ2EQT2Y,MAGDV,MAGDV_CONTINUOUS,182,2026-08-12T14:46:24.722846+07:00,209072,1200,118,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
WhGJs7R1UtU,MAGDV,MAGDV_CONTINUOUS,126,2026-08-12T14:46:24.722846+07:00,627669,4400,450,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
X0OeFZpstwk,MAGDV,MAGDV_CONTINUOUS,107,2026-08-12T14:46:24.722846+07:00,192362,1400,217,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
XSuNQlkBf9E,MAGDV,MAGDV_CONTINUOUS,150,2026-08-12T14:46:24.722846+07:00,163377,1500,250,apify,streamers/youtube-scraper,sDohYjzPWy7mI5wyY
